MAL_ID,Name,Score,Genres,English_name,Type,Episodes,Aired,Premiered,Studios,Source,Ranked,Popularity,Themes,Synopsis
5918,Deimos no Hanayome: Ran no Kumikyoku,5.7,"Mystery, Horror, Demons, Psychological, Supernatural, Drama, Magic, Fantasy, Shoujo",Bride of Deimos,OVA,1,"Aug 31, 1988",Unknown,Madhouse,Manga,9132,6866,,
7060,Ring of Gundam,5.25,"Sci-Fi, Space, Mecha",Ring of Gundam,Special,1,"Aug 29, 2009",Unknown,Sunrise,Original,10234,6867,,
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.22,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",Unknown,Movie,1,"Nov 8, 2008",Unknown,Toei Animation,Original,2707,6868,,
37589,Ano Hi no Kanojo-tachi,6.66,Slice of Life,The Diary of Our Days,ONA,8,"Mar 24, 2018 to Nov 12, 2018",Unknown,CloverWorks,Original,5073,6869,,
4591,Yoiko,6.3,"Slice of Life, Comedy, Ecchi, School",Unknown,TV,20,"Nov 6, 1998 to Mar 26, 1999",Fall 1998,Studio Pierrot,Manga,6907,6870,,
35965,Baja no Studio,7.05,"Fantasy, Magic",Unknown,OVA,1,"Oct 28, 2017",Unknown,Kyoto Animation,Original,3438,6871,,
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,6.14,"Comedy, Fantasy, Parody",Unknown,TV,12,"Jan 9, 2018 to Mar 27, 2018",Winter 2018,Studio PuYUKAI,Original,7610,6872,,
37090,Hitori no Shita: The Outcast Recap,6.34,"Action, Super Power, Supernatural",Unknown,Special,1,"Jan 10, 2018",Unknown,Haoliners Animation League,Web manga,6667,6873,,
2119,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,6.75,"Action, Sports, Shounen",Unknown,Movie,1,"Dec 21, 1985",Unknown,Unknown,Unknown,4660,6874,,
2121,Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,6.82,"Action, Shounen, Sports",Unknown,Movie,1,"Jul 12, 1986",Unknown,Unknown,Unknown,4337,6875,,
12699,Tales of Gekijou,6.61,Comedy,Unknown,Special,5,"Jan 1, 2012 to Feb 23, 2012",Unknown,Sunrise,Game,5311,6876,,
42498,Douluo Dalu: Xiaowu Juebie,8.24,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",Unknown,ONA,Unknown,"May 23, 2020 to ?",Unknown,Sparkly Key Animation Studio,Novel,268,6877,,
28853,Pokemon: Pikachu to Pokemon Ongakutai,6.2,"Adventure, Kids, Fantasy",Pikachu and the Pokemon Music Squad,Movie,1,"Jul 18, 2015",Unknown,OLM,Game,7347,6878,,
21851,Tesagure! Bukatsumono Encore,7.1,"Parody, School, Slice of Life",Unknown,TV,12,"Jan 12, 2014 to Mar 30, 2014",Winter 2014,Yaoyorozu,Original,3216,6879,,
40465,Chuubyou Gekihatsu Boy Special,6.86,"Slice of Life, Comedy, School",Unknown,Special,1,"Mar 25, 2020",Unknown,Studio Deen,Novel,4182,6880,,
6220,Musuko no Tomodachi ni Okasarete,6.33,Hentai,The Cougar Trap,OVA,2,"Mar 13, 2009 to Jun 12, 2009",Unknown,Y.O.U.C,Visual novel,Unknown,6881,,
38022,Monster Strike The Animation,6.61,"Action, Game, Fantasy",Monster Strike the Animation,ONA,63,"Jul 8, 2018 to Dec 31, 2019",Unknown,"Anima, ILCA",Game,5336,6882,,
36288,Glamorous Heroes,4.5,"Action, Game",Glamorous Heroes,TV,10,"Oct 7, 2017 to Dec 9, 2017",Fall 2017,drop,Game,10909,6883,,
1767,Psycho Diver: Mashou Bosatsu,5.69,"Horror, Psychological, Sci-Fi",Psycho Diver:Soul Siren,OVA,1,"May 21, 1997",Unknown,Madhouse,Unknown,9166,6884,,
1428,Lupin III: Pilot Film (1978),6.35,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,OVA,1,"Dec 16, 1978",Unknown,Unknown,Manga,6655,6885,,
15077,Tabisuru Nuigurumi: Traveling Daru,7.24,"Kids, Slice of Life",Unknown,Movie,1,"Jul 6, 2012",Unknown,Unknown,Unknown,2619,6886,,
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,6.07,"Comedy, Ecchi, Parody, School, Shounen",Unknown,Special,5,"Nov 30, 2012 to Mar 29, 2013",Unknown,AIC Classic,Manga,7941,6887,,
1701,Boku no Marie,6.28,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",My Dear Marie,OVA,3,"Mar 6, 1996 to Aug 21, 1996",Unknown,Studio Pierrot,Manga,6964,6888,,
7377,Fuyu no Sonata Episode 0,6.52,"Drama, Romance",Unknown,Special,1,"Oct 17, 2009",Unknown,"Studio Comet, KeyEast, REALTHING",Other,5782,6889,,
858,Gunparade Orchestra,5.92,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",Gunparade Orchestra,TV,24,"Oct 4, 2005 to Mar 28, 2006",Fall 2005,Brain,Game,8466,6890,,
4513,Hakujaden,6.15,"Adventure, Fantasy, Historical, Romance",The Great White Snake,Movie,1,"Oct 22, 1958",Unknown,Toei Animation,Other,7590,6891,,
40438,Obsolete,5.77,Mecha,Obsolete,ONA,12,"Dec 3, 2019 to Dec 1, 2020",Unknown,Buemon,Original,8938,6892,,
2245,Seraphim Call,6.1,"Romance, Drama, Sci-Fi",Unknown,TV,12,"Oct 6, 1999 to Dec 22, 1999",Fall 1999,Sunrise,Original,7799,6893,,
6604,Kuruneko,7.31,"Comedy, Slice of Life",Unknown,TV,50,"Jul 5, 2009 to Jun 26, 2010",Summer 2009,"Studio Deen, DAX Production",Manga,2307,6894,,
2010,Taiho Shichau zo in America,6.56,"Action, Comedy, Police, Shounen",You,Special,1,"Mar 29, 2002",Unknown,Studio Deen,Manga,5593,6895,,
1548,Shin Taketori Monogatari: 1000-nen Joou,7.2,"Sci-Fi, Mystery, Drama",Queen Millennia,TV,42,"Apr 16, 1981 to Mar 25, 1982",Spring 1981,Toei Animation,Manga,2789,6896,,
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,6.79,"Comedy, Historical",Unknown,Special,7,"Oct 6, 2010 to Apr 6, 2011",Unknown,Production I.G,Unknown,4496,6897,,
32993,Sore ga Seiyuu!: Petit Uchiage,6.46,"Slice of Life, Comedy",Unknown,Special,1,"Mar 23, 2016",Unknown,Gonzo,Web manga,6124,6898,,
10327,Cosplay Roshutsu Kenkyuukai,6.14,Hentai,Unknown,OVA,2,"Apr 22, 2011 to Jul 22, 2011",Unknown,Unknown,Visual novel,Unknown,6899,,
2938,Idol Densetsu Eriko,6.82,Music,Legendary Idol Eriko,TV,51,"Apr 3, 1989 to Mar 26, 1990",Spring 1989,Production Reed,Original,4348,6900,,
6657,Joshikousei: Girl,6.51,"Comedy, Slice of Life",High School Girls Specials,Special,3,"May 25, 2006 to Sep 22, 2006",Unknown,Arms,Manga,5867,6901,,
28207,Ketsuekigata-kun! 2,6.51,Comedy,Unknown,TV,12,"Jan 8, 2015 to Mar 26, 2015",Winter 2015,"feel., Assez Finaud Fabric",Web manga,5865,6902,,
1298,Project A-Ko 4: Final,6.46,"Action, Comedy, Mecha, Sci-Fi, Super Power",Project A-ko:Love & Robots,OVA,1,"Oct 7, 1989",Unknown,Studio Fantasia,Original,6120,6903,,
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.28,"Fantasy, Kids, Magic, Shoujo",Unknown,Movie,1,"Oct 27, 2012",Unknown,Toei Animation,Original,2420,6904,,
503,Eien no Aselia,5.51,"Adventure, Drama, Fantasy",The Eternal Aseria,OVA,2,"Jun 24, 2005 to Mar 24, 2006",Unknown,Unknown,Visual novel,9653,6905,,
2228,Honoo no Toukyuuji: Dodge Danpei,7.28,"Comedy, Sports",Unknown,TV,47,"Oct 14, 1991 to Sep 21, 1992",Fall 1991,Animation 21,Unknown,2419,6906,,
38046,Kyoukaisenjou no Horizon Special,6.38,"Action, Sci-Fi, Fantasy",Unknown,Special,1,"Dec 21, 2018",Unknown,Unknown,Light novel,6523,6907,,
41260,Yarichin Kateikyoushi Netori Houkoku,6.86,Hentai,Unknown,OVA,2,"May 29, 2020 to Jun 5, 2020",Unknown,Unknown,Visual novel,Unknown,6908,,
7882,Ramen Tenshi Pretty Menma,4.63,"Comedy, Magic, Parody",Genshiken 2:Menma Special,Special,1,"Jan 25, 2008",Unknown,Arms,Unknown,10883,6909,,
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,5.04,"Action, Shoujo",Unknown,OVA,1,"Mar 18, 2012",Unknown,Kinema Citrus,Manga,10579,6910,,
40901,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,6.55,"Action, Fantasy",Unknown,OVA,2,"Oct 25, 2020 to Nov 29, 2020",Unknown,Project No.9,Game,5648,6911,,
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,7.09,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Doraemon the Movie:Nobita,Movie,1,"Mar 7, 1998",Unknown,Shin-Ei Animation,Unknown,3248,6912,,
5819,Tori no Uta,6.46,Fantasy,Bird,OVA,1,"Jan 30, 2007",Unknown,Toei Animation,Unknown,6090,6913,,
21059,Oppai Infinity∞! The Animation,6.47,Hentai,Unknown,OVA,1,"Jan 31, 2014",Unknown,Office Takeout,Manga,Unknown,6914,,
27909,Otome Hime,6.4,Hentai,Unknown,OVA,1,"Nov 28, 2014",Unknown,Unknown,Manga,Unknown,6915,,
2230,Hana no Ko Lunlun,6.85,"Adventure, Drama, Magic, Shoujo",Flower Angel,TV,50,"Feb 9, 1979 to Feb 8, 1980",Winter 1979,Toei Animation,Original,4233,6916,,
37755,Golden Douga Gekijou,6.3,Comedy,Unknown,ONA,33,"Apr 16, 2018 to Dec 21, 2020",Unknown,"W-Toon Studio, DMM.futureworks",Manga,6886,6917,,
4732,Grope: Yami no naka no Kotori-tachi,6.0,Hentai,Unknown,OVA,2,"Dec 21, 2007 to Aug 29, 2008",Unknown,Suzuki Mirano,Visual novel,Unknown,6918,,
36148,Wangu Xian Qiong,7.01,"Adventure, Comedy, Fantasy",Unknown,ONA,12,"May 18, 2017 to Jul 27, 2017",Unknown,Haoliners Animation League,Novel,3623,6919,,
4555,Yakata Jukujo,6.08,Hentai,Milf Mansion,OVA,2,"Dec 7, 2007 to Mar 7, 2008",Unknown,Y.O.U.C,Visual novel,Unknown,6920,,
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,5.81,"Historical, Romance, Fantasy, Josei",Unknown,OVA,1,"Nov 28, 2014",Unknown,Unknown,Visual novel,8798,6921,,
31485,Aikatsu Stars! Movie,7.33,"Music, School, Shoujo, Slice of Life",Unknown,Movie,1,"Aug 13, 2016",Unknown,Bandai Namco Pictures,Original,2200,6922,,
37860,Free!: Take Your Marks: Character Butai Aisatsu,6.79,Comedy,Unknown,Movie,4,"Oct 28, 2017",Unknown,Kyoto Animation,Original,4478,6923,,
31634,Kokuhaku,2.3,Horror,Unknown,ONA,1,"Aug 27, 2015",Unknown,Unknown,Original,11064,6924,,
42031,Muramata-san no Himitsu,6.38,Hentai,Unknown,OVA,2,"Jul 17, 2020 to Sep 25, 2020",Unknown,Unknown,Manga,Unknown,6925,,
40334,Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary,6.34,"Slice of Life, School",Code Geass:Lelouch of the Rebellion:Miraculous Anniversary,Special,1,"Apr 21, 2017",Unknown,Unknown,Original,6669,6926,,
2579,Anime 80-nichikan Sekai Isshuu,6.83,"Adventure, Historical, Kids, Romance",Around the World with Willy Fog,TV,26,"Jan 8, 1984 to Jul 15, 1984",Winter 1984,Nippon Animation,Novel,4302,6927,,
15781,Puchimas!: Petit iDOLM@STER Episode 0,6.55,"Comedy, Music, Slice of Life",Unknown,OVA,1,"Oct 27, 2012",Unknown,Gathering,4-koma manga,5609,6928,,
34394,Yuuki Yuuna wa Yuushabu Shozoku,6.49,"Slice of Life, Comedy, Magic, Fantasy",Unknown,Movie,1,"Mar 18, 2017",Unknown,W-Toon Studio,Manga,5941,6929,,
4908,Bihada Ichizoku,5.77,"Parody, Drama, Shoujo",Unknown,TV,12,"Oct 7, 2008 to Dec 23, 2008",Fall 2008,Unknown,Original,8948,6930,,
3578,Daraku: Onna Kyoushi Hakai,6.09,Hentai,Depravity:Destruction of a Female Teacher,OVA,3,"Sep 18, 2002 to Apr 18, 2003",Unknown,Unknown,Unknown,Unknown,6931,,
3963,Turn A Gundam I Movie: Earth Light,6.51,"Action, Drama, Mecha, Military, Sci-Fi, Space",∀ Gundam I:Earth Light,Movie,1,"Feb 9, 2002",Unknown,Sunrise,Unknown,5835,6932,,
4127,Shion,6.53,"Action, Fantasy, Hentai, Supernatural",Sion,OVA,4,"Mar 28, 2008 to Jan 23, 2010",Unknown,Unknown,Visual novel,Unknown,6933,,
32238,"Watashi wa, Kairaku Izonshou",6.2,Hentai,Unknown,OVA,2,"Feb 26, 2016 to May 20, 2016",Unknown,Unknown,Manga,Unknown,6934,,
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,7.08,"Action, Police, Comedy, Seinen",You,Special,1,1997,Unknown,Studio Deen,Manga,3311,6935,,
4962,Rokumon Tengai Mon Colle Knights,6.49,"Adventure, Comedy, Fantasy, Kids, Magic, Parody",Six Gates Faraway Mon Colle Knights,TV,51,"Jan 10, 2000 to Dec 25, 2000",Winter 2000,Studio Deen,Card game,5919,6936,,
5397,Usavich III,7.1,Comedy,Usavich III,TV,13,"Oct 13, 2008 to May 25, 2009",Fall 2008,Kanaban Graphics,Original,3221,6937,,
1845,Gaiking: Legend of Daiku-Maryu,7.13,"Action, Mecha, Sci-Fi",Unknown,TV,39,"Nov 12, 2005 to Sep 24, 2006",Fall 2005,Toei Animation,Unknown,3091,6938,,
30531,Gakuen Handsome The Animation,6.39,"Comedy, Parody, School, Shounen Ai",Unknown,OVA,1,"Aug 28, 2015",Unknown,Unknown,Visual novel,6461,6939,,
34283,Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,6.7,"Comedy, Historical",Ninja Girl & Samurai Master:Episode 0,Special,1,"Mar 25, 2016",Unknown,Unknown,4-koma manga,4910,6940,,
33208,Utawarerumono: Itsuwari no Kamen Specials,6.63,"Comedy, Parody, Fantasy",Unknown,Special,2,"Mar 30, 2016 to Jun 29, 2016",Unknown,Unknown,Visual novel,5271,6941,,
13373,Kyoto Animation: Hana-hen,5.75,Slice of Life,Flower,Special,1,"Jun, 2010",Unknown,Kyoto Animation,Original,9018,6942,,
2120,Captain Tsubasa: Asu ni Mukatte Hashire!,6.7,"Action, Sports, Shounen",Unknown,Movie,1,"Mar 15, 1986",Unknown,Unknown,Unknown,4882,6943,,
2920,Ashita no Joe (Movie),7.12,"Action, Drama, Shounen, Sports",Unknown,Movie,1,"Mar 8, 1980",Unknown,Mushi Production,Unknown,3110,6944,,
32982,Imakara Atashi......,6.26,Hentai,Unknown,OVA,2,"Sep 30, 2016 to Dec 2, 2016",Unknown,BreakBottle,Manga,Unknown,6945,,
35522,Stella no Mahou Specials,6.72,"Slice of Life, Comedy, School",Unknown,Special,2,"Feb 24, 2017 to Mar 24, 2017",Unknown,SILVER LINK.,4-koma manga,4793,6946,,
1781,Hi.Me.Go.To,6.28,Hentai,Unknown,OVA,1,"Dec 29, 2001",Unknown,Unknown,Original,Unknown,6947,,
7597,"Boku, Otaryman.",6.16,"Comedy, Seinen, Slice of Life",Unknown,OVA,1,"Jan 29, 2010",Unknown,"Panda Factory, Studio PuYUKAI",Manga,7526,6948,,
40336,Love x Holic: Miwaku no Otome to Hakudaku Kankei - The Animation,7.08,"Hentai, Demons, Supernatural, Fantasy",Unknown,OVA,2,"Nov 29, 2019 to Dec 20, 2019",Unknown,Unknown,Visual novel,Unknown,6949,,
2284,Transformers: Car Robots,6.55,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",Transformers:Robots in Disguise,TV,39,"Apr 5, 2000 to Dec 27, 2000",Spring 2000,Gallop,Unknown,5615,6950,,
38784,Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,5.56,"Game, Music",Logres of Swords and Sorcery:Goddess of Ancient x Fate/Extella,Special,1,"Dec 7, 2016",Unknown,Shaft,Game,9521,6951,,
2947,Ojamajo Doremi Sharp Movie,7.11,"Kids, Magic, Shoujo",Unknown,Movie,1,"Jul 8, 2000",Unknown,Toei Animation,Unknown,3142,6952,,
10796,Softenni Specials,6.1,"Comedy, Ecchi",Unknown,Special,6,"Jun 22, 2011 to Nov 23, 2011",Unknown,Xebec,Manga,7819,6953,,
14659,Hump Bang,6.47,Hentai,Unknown,OVA,2,"Aug 17, 2012 to Dec 21, 2012",Unknown,Unknown,Manga,Unknown,6954,,
32476,Love Live! The School Idol Movie: Gekijou Manner CM,6.33,Comedy,Unknown,Movie,4,"Jun 13, 2015 to Jun 27, 2015",Unknown,Unknown,Original,6752,6955,,
4476,Gensoumaden Saiyuuki: Kibou no Zaika,6.98,"Adventure, Fantasy",Saiyuki Interactive,OVA,1,"Sep 19, 2002",Unknown,Unknown,Manga,3700,6956,,
32511,Girls & Panzer: Nihon Senshadou Renmei News,6.7,Comedy,Unknown,Special,2,"Jun 21, 2013",Unknown,Actas,Original,4888,6957,,
9708,Mobile Suit Gundam ZZ: Gundam Frag.,5.62,"Action, Mecha, Military, Sci-Fi",Unknown,OVA,2,"Sep 25, 2009 to Nov 25, 2009",Unknown,Sunrise,Unknown,9381,6958,,
30262,Okane ga Nai Specials,6.12,"Comedy, Romance, Yaoi",No Money Omake episodes,Special,4,"Feb 9, 2007 to Dec 21, 2007",Unknown,Unknown,Manga,Unknown,6959,,
32084,"Watashitachi, Luck Logic-bu!",5.39,"Game, Comedy, School",Unknown,TV,12,"Jan 9, 2016 to Mar 26, 2016",Winter 2016,Doga Kobo,Card game,9945,6960,,
32321,Lupin III (2015): Italian Game,6.47,"Action, Adventure, Comedy, Seinen",Unknown,Special,1,"Jan 8, 2016",Unknown,TMS Entertainment,Original,6074,6961,,
2351,Pigeon Blood,5.39,Hentai,Unknown,OVA,2,"Nov 28, 2003 to Mar 26, 2004",Unknown,AT-2,Visual novel,Unknown,6962,,
3525,Extra,5.96,"Action, Sci-Fi, Music, Dementia, Horror",Extra,Music,1,"Jan 1, 1995",Unknown,Studio 4°C,Unknown,8355,6963,,
41124,Zashiki Warashi no Tatami-chan,5.23,"Comedy, Horror, Supernatural",The House Spirit Tatami-chan,ONA,12,"Apr 10, 2020 to Jun 26, 2020",Unknown,Zero-G,Original,10277,6964,,
5569,Tsui no Sora,2.26,Hentai,Unknown,OVA,1,"Aug 10, 2002",Unknown,Unknown,Visual novel,Unknown,6965,,
38937,Persona 5 the Animation Recap,6.28,"Action, Supernatural, Fantasy",Unknown,Special,1,"Dec 30, 2018",Unknown,CloverWorks,Game,6988,6966,,
8289,Toumei Ningen R,6.43,Hentai,Unknown,OVA,2,"Mar 12, 2010 to Jun 11, 2010",Unknown,Unknown,Original,Unknown,6967,,
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,7.15,"Kids, Magic, Shoujo",More! Ojamajo Doremi:Secret of the Frog Stone,Movie,1,"Jul 14, 2001",Unknown,Toei Animation,Unknown,3008,6968,,
5539,Blassreiter: Navi,6.33,"Action, Sci-Fi",Unknown,Special,1,"Jun 22, 2008",Unknown,Gonzo,Original,6722,6969,,
31670,Kaitou Joker 3rd Season,7.19,"Adventure, Comedy, Mystery, Shounen",JOKER 3rd Season,TV,13,"Apr 4, 2016 to Jun 27, 2016",Spring 2016,Shin-Ei Animation,Manga,2827,6970,,
37044,Guomin Laogong Dai Huijia 2nd season,6.45,"Drama, Romance, School",Unknown,ONA,12,"May 1, 2017 to Jul 3, 2017",Unknown,B.CMAY PICTURES,Novel,6177,6971,,
15891,Zekkyou Gakkyuu,5.36,"Shoujo, Supernatural",Unknown,Special,3,"Oct 23, 2012 to Nov 6, 2012",Unknown,Unknown,Manga,10024,6972,,
34937,Ichinen Buri no The Animation,6.32,Hentai,Unknown,OVA,1,"Mar 3, 2017",Unknown,Unknown,Manga,Unknown,6973,,
30039,Future Card Buddyfight Hundred,6.64,Game,Future Card Buddyfight Hundred,TV,50,"Apr 11, 2015 to Mar 26, 2016",Spring 2015,"Xebec, OLM",Card game,5186,6974,,
28517,Ikenai Koto The Animation,6.13,Hentai,Unknown,OVA,1,"Jan 2, 2015",Unknown,Unknown,Manga,Unknown,6975,,
40819,Kyonyuu Princess Saimin,6.8,Hentai,Unknown,OVA,2,"Apr 3, 2020 to May 29, 2020",Unknown,Unknown,Visual novel,Unknown,6976,,
35343,Menhera Ayuri no Yamanai Onedari: Headphone wa Hazusenai,6.24,Hentai,Unknown,OVA,2,"Jun 30, 2017 to Aug 25, 2017",Unknown,Collaboration Works,Visual novel,Unknown,6977,,
30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,5.84,Hentai,Unknown,OVA,1,"Jul 24, 2015",Unknown,Office Takeout,Visual novel,Unknown,6978,,
31573,Brave Beats,6.44,"Adventure, Music",Brave Beats,TV,22,"Oct 11, 2015 to Mar 27, 2016",Fall 2015,Bandai Namco Pictures,Original,6209,6979,,
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,6.75,"Magic, Fantasy, Kids, Shoujo",Unknown,Movie,1,"Dec 9, 2006",Unknown,Toei Animation,Original,4686,6980,,
32467,Under the Dog: Anthea-chan,4.63,"Action, Comedy, Parody",UNDER THE DOG Anthea-chan,ONA,1,"Aug 8, 2015",Unknown,Kinema Citrus,Original,10868,6981,,
38681,God Eater 3,6.43,"Action, Game, Music",God Eater 3,ONA,1,"Nov 13, 2018",Unknown,ufotable,Game,6287,6982,,
38558,Laidbackers,6.14,"Comedy, Magic, Fantasy",Unknown,Movie,1,"Apr 5, 2019",Unknown,Studio Gokumi,Original,7614,6983,,
1271,Kyoukasho ni Nai!,5.6,"Comedy, Romance, Ecchi, School",Very Private Lesson,OVA,2,"Apr 21, 1998 to May 21, 1998",Unknown,AIC,Manga,9410,6984,,
18835,Hakuouki Reimeiroku Tokuten Disc,7.18,"Action, Supernatural, Josei",Unknown,OVA,2,"May 22, 2013",Unknown,Studio Deen,Visual novel,2866,6985,,
37858,Free! Movie 1: Timeless Medley - Kizuna - Character Butai Aisatsu,6.73,Comedy,Unknown,Movie,4,"Apr 22, 2017",Unknown,Kyoto Animation,Original,4762,6986,,
2412,Cambrian,5.78,Hentai,Unknown,OVA,2,"Nov 25, 2005 to May 25, 2006",Unknown,Studio Jam,Manga,Unknown,6987,,
10276,Tennis no Ouji-sama: Mini Theater,6.9,Comedy,Unknown,Special,3,"Dec 22, 2009",Unknown,Unknown,Unknown,4043,6988,,
37265,God Eater Reso Nantoka Gekijou,5.66,"Fantasy, Military, Parody, Sci-Fi",Unknown,ONA,8,"Apr 12, 2018 to Aug 4, 2018",Unknown,"Passione, Creators in Pack",Game,9247,6989,,
40233,Da Zhu Zai,6.62,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",The Grand Lord,ONA,12,"Aug 7, 2019 to Oct 17, 2019",Unknown,Unknown,Novel,5282,6990,,
2333,Anime Sanjuushi,7.11,"Adventure, Drama, Historical, Romance",The Three Musketeers,TV,52,"Oct 9, 1987 to Feb 17, 1989",Fall 1987,Gallop,Novel,3141,6991,,
18695,Toriko no Chigiri,6.22,Hentai,Unknown,OVA,2,"Dec 6, 2013 to Mar 7, 2014",Unknown,Unknown,Visual novel,Unknown,6992,,
30573,Break Blade: Virgins War,6.55,Action,Unknown,Special,1,"Aug 26, 2014",Unknown,"Production I.G, Xebec",Manga,5628,6993,,
2275,Saishuu Chikan Densha,6.42,Hentai,Midnight Sleazy Train,OVA,3,"Sep 25, 2002 to Feb 25, 2003",Unknown,Unknown,Visual novel,Unknown,6994,,
38038,Elf no Oshiego to Sensei,6.47,"Hentai, Fantasy, School",Unknown,OVA,2,"Aug 3, 2018 to Dec 7, 2018",Unknown,Unknown,Light novel,Unknown,6995,,
12921,Morita-san wa Mukuchi. Specials,6.45,"Comedy, School, Slice of Life",Unknown,Special,2,"Jan 27, 2012",Unknown,Seven,4-koma manga,6201,6996,,
2224,Hikari no Densetsu,6.6,"Music, Romance, Shoujo, Sports",Unknown,TV,19,"May 3, 1986 to Sep 20, 1986",Spring 1986,Tatsunoko Production,Manga,5392,6997,,
5211,Hime Dorei,6.05,Hentai,Unknown,OVA,2,"Jun 25, 2008 to Oct 25, 2008",Unknown,Unknown,Visual novel,Unknown,6998,,
786,Pugyuru,5.73,"Comedy, Fantasy, School",Unknown,TV,13,"Apr 12, 2004 to Jul 5, 2004",Spring 2004,Creators Dot Com,Unknown,9046,6999,,
2122,Captain Tsubasa: Saikyou no Teki! Holland Youth,6.86,"Action, Shounen, Sports",Unknown,OVA,1,"Dec 16, 1995",Unknown,Unknown,Unknown,4181,7000,,
3886,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,5.63,"Adventure, Comedy, Shounen",Super Mario Brothers:Great Mission to Rescue Princess Peach,Movie,1,"Jul 20, 1986",Unknown,Unknown,Game,9351,7001,,
36239,Sono Me ga Mitsumeru Mono,5.3,"Fantasy, Shounen",Unknown,ONA,1,"Jun 19, 2017",Unknown,Unknown,Other,10126,7002,,
1623,G-On Riders,5.84,"Action, Sci-Fi, Comedy, School",Unknown,TV,13,"Jul 2, 2002 to Oct 1, 2002",Summer 2002,"Shaft, TNK",Original,8697,7003,,
9393,T.P. Sakura: Time Paladin Sakura,5.94,"Action, Magic",Unknown,OVA,2,"Jan 27, 2011 to Feb 24, 2011",Unknown,Nomad,Visual novel,8429,7004,,
19727,Nexus,5.85,Music,Unknown,Music,1,"Sep 14, 2011",Unknown,Unknown,Unknown,8692,7005,,
40151,Shaonu Qianxian: Renxing Xiao Juchang,6.72,"Military, Sci-Fi, Comedy",Girls,ONA,24,"Jul 28, 2019 to Dec 30, 2019",Unknown,BigFireBird Animation,Game,4812,7006,,
30291,Mini Hama: Minimum Hamatora,6.31,"Comedy, Mystery, School, Shounen, Super Power",Unknown,TV,8,"Nov 1, 2015 to Dec 21, 2015",Fall 2015,Lerche,Original,6852,7007,,
39282,Beyblade Burst Gachi,6.09,"Action, Sci-Fi, Adventure, Sports, Shounen",Unknown,TV,52,"Apr 5, 2019 to Mar 27, 2020",Spring 2019,OLM,Original,7855,7008,,
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,7.16,"Comedy, Martial Arts, Slice of Life",Ranma ½:Huge Battle! 29 Unteachable Fools,OVA,1,"Mar 3, 1995",Unknown,Unknown,Unknown,2955,7009,,
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,6.12,"Sci-Fi, Adventure, Comedy",Starship Girl Yamamoto Yohko,OVA,3,"Mar 6, 1996 to Jun 5, 1996",Unknown,J.C.Staff,Novel,7733,7010,,
2211,Jumping,6.49,Adventure,Unknown,Movie,1,"Jun, 1984",Unknown,Unknown,Original,5949,7011,,
3062,Futago no Haha Seihonnou,6.23,Hentai,Menage a Twins,OVA,2,"May 25, 2005 to Aug 25, 2005",Unknown,Unknown,Visual novel,Unknown,7012,,
37815,Niizuma Koyomi The Animation,7.08,Hentai,Unknown,OVA,1,"Jul 27, 2018",Unknown,T-Rex,Visual novel,Unknown,7013,,
3506,Connected,5.98,"Dementia, Music, Sci-Fi",Connected,Music,1,"Jan 1, 2002",Unknown,Studio 4°C,Unknown,8291,7014,,
8287,SD Gundam Sangokuden Brave Battle Warriors,6.34,"Action, Historical, Mecha",Unknown,TV,51,"Apr 3, 2010 to Mar 19, 2011",Spring 2010,Sunrise,Original,6703,7015,,
